年份,月份,地域,感染率,平均气温(℃),平均露点温度(℃),平均风速(mi/h),最低气温极值(℃),最高气温极值(℃),降水天数,降水量(mm),AQI,社会事件
2012,11,辽宁省,0.1848,,,,,,,,,
2012,11,吉林省,0.2619,,,,,,,,,
2012,11,黑龙江省,0.0365,,,,,,,,,
2012,11,上海市,0.0852,,,,,,,,,
2012,11,江苏省,0.1633,,,,,,,,,
2012,11,浙江省,0.1684,,,,,,,,,
2012,11,安徽省,0.6317,,,,,,,,,
2012,11,福建省,0.4382,,,,,,,,,
2012,11,江西省,0.8489,,,,,,,,,
2012,11,山东省,0.3642,,,,,,,,,
2012,11,河南省,1.1312,,,,,,,,,
2012,11,湖北省,0.2327,,,,,,,,,
2012,11,湖南省,0.7323,,,,,,,,,
2012,11,广东省,0.2161,,,,,,,,,
2012,11,广    西,0.1378,,,,,,,,,
2012,11,海南省,0.1710,,,,,,,,,
2012,11,重庆市,0.4454,,,,,,,,,
2012,11,四川省,0.1677,,,,,,,,,
2012,11,贵州省,0.3863,,,,,,,,,
2012,11,云南省,0.6543,,,,,,,,,
2012,11,西    藏,0.0659,,,,,,,,,
2012,11,陕西省,1.0207,,,,,,,,,
2012,11,甘肃省,2.4179,,,,,,,,,
2012,11,青海省,0.4576,,,,,,,,,
2012,11,宁    夏,2.6898,,,,,,,,,
2012,11,新疆,0.1947,,,,,,,,,
2012,12,北京市,1.7190,,,,,,,,,
2012,12,天津市,1.1369,,,,,,,,,
2012,12,河北省,3.9196,,,,,,,,,
2012,12,山西省,3.1976,,,,,,,,,
2012,12,内蒙古,1.0315,,,,,,,,,
2012,12,辽宁省,0.2304,,,,,,,,,
2012,12,吉林省,0.3237,,,,,,,,,
2012,12,黑龙江省,0.0678,,,,,,,,,
2012,12,上海市,0.2386,,,,,,,,,
2012,12,江苏省,0.2000,,,,,,,,,
2012,12,浙江省,0.2270,,,,,,,,,
2012,12,安徽省,0.7406,,,,,,,,,
2012,12,福建省,0.6263,,,,,,,,,
2012,12,江西省,1.0182,,,,,,,,,
2012,12,山东省,0.4607,,,,,,,,,
2012,12,河南省,1.5903,,,,,,,,,
2012,12,湖北省,0.4133,,,,,,,,,
2012,12,湖南省,0.7490,,,,,,,,,
2012,12,广东省,0.2142,,,,,,,,,
2012,12,广    西,0.1593,,,,,,,,,
2012,12,海南省,0.1710,,,,,,,,,
2012,12,重庆市,0.5755,,,,,,,,,
2012,12,四川省,0.1503,,,,,,,,,
2012,12,贵州省,0.4468,,,,,,,,,
2012,12,云南省,0.3671,,,,,,,,,
2012,12,陕西省,3.0567,,,,,,,,,
2012,12,甘肃省,3.3383,,,,,,,,,
2012,12,青海省,1.0912,,,,,,,,,
2012,12,宁    夏,3.8314,,,,,,,,,
2012,12,新疆,0.5252,,,,,,,,,
2015,5,广东省,5.1100,26.85,24.26,4.86,19.28,36,23,848.36,43.61585158,0
2013,1,天津市,1.2596,,,,,,,,,
2013,1,河北省,3.7763,,,,,,,,,
2013,1,山西省,2.5147,,,,,,,,,
2013,1,内蒙古,1.1527,,,,,,,,,
2013,1,辽宁省,0.5468,,,,,,,,,
2013,1,吉林省,0.6472,,,,,,,,,
2013,1,黑龙江省,0.1017,,,,,,,,,
2013,1,上海市,0.4537,,,,,,,,,
2013,1,江苏省,0.2967,,,,,,,,,
2013,1,浙江省,0.3597,,,,,,,,,
2013,1,安徽省,0.9987,,,,,,,,,
2013,1,福建省,0.9872,,,,,,,,,
2013,1,江西省,0.9747,,,,,,,,,
2013,1,山东省,0.6402,,,,,,,,,
2013,1,河南省,1.7659,,,,,,,,,
2013,1,湖北省,0.6333,,,,,,,,,
2013,1,湖南省,0.9685,,,,,,,,,
2013,1,广东省,0.3417,,,,,,,,,
2013,1,广    西,0.1687,,,,,,,,,
2013,1,海南省,0.2256,,,,,,,,,
2013,1,重庆市,0.6587,,,,,,,,,
2013,1,四川省,0.2637,,,,,,,,,
2013,1,贵州省,0.5339,,,,,,,,,
2013,1,云南省,0.7233,,,,,,,,,
2013,1,西    藏,0.0974,,,,,,,,,
2015,6,广东省,19.7063,29.61,25.61,5.33,22.78,37,20,249.68,37.96006694,0
2013,1,甘肃省,2.8671,,,,,,,,,
2013,1,青海省,0.8898,,,,,,,,,
2013,1,宁    夏,2.9976,,,,,,,,,
2013,1,新疆,0.4792,,,,,,,,,
2013,2,北京市,0.8699,,,,,,,,,
2013,2,天津市,0.2901,,,,,,,,,
2013,2,河北省,2.7691,,,,,,,,,
2013,2,山西省,1.7420,,,,,,,,,
2013,2,内蒙古,0.6747,,,,,,,,,
2013,2,辽宁省,0.3053,,,,,,,,,
2013,2,吉林省,0.3781,,,,,,,,,
2013,2,黑龙江省,0.0209,,,,,,,,,
2013,2,上海市,0.2605,,,,,,,,,
2013,2,江苏省,0.1780,,,,,,,,,
2013,2,浙江省,0.2921,,,,,,,,,
2013,2,安徽省,0.7281,,,,,,,,,
2013,2,福建省,0.6617,,,,,,,,,
2013,2,江西省,0.8903,,,,,,,,,
2013,2,山东省,0.4295,,,,,,,,,
2013,2,河南省,1.3938,,,,,,,,,
2013,2,湖北省,0.4534,,,,,,,,,
2013,2,湖南省,0.9911,,,,,,,,,
2013,2,广东省,0.3011,,,,,,,,,
2013,2,广    西,0.1794,,,,,,,,,
2013,2,海南省,0.2594,,,,,,,,,
2013,2,重庆市,0.4550,,,,,,,,,
2013,2,四川省,0.1560,,,,,,,,,
2013,2,贵州省,0.5540,,,,,,,,,
2013,2,云南省,0.2898,,,,,,,,,
2013,2,西    藏,0.0325,,,,,,,,,
2013,2,陕西省,1.2123,,,,,,,,,
2013,2,甘肃省,1.7691,,,,,,,,,
2013,2,青海省,0.1396,,,,,,,,,
2013,2,宁    夏,1.0352,,,,,,,,,
2013,2,新疆,0.1568,,,,,,,,,
2013,3,北京市,0.5316,,,,,,,,,
2013,3,天津市,0.2406,,,,,,,,,
2013,3,河北省,2.9722,,,,,,,,,
2013,3,山西省,1.5647,,,,,,,,,
2013,3,内蒙古,0.6948,,,,,,,,,
2013,3,辽宁省,0.3805,,,,,,,,,
2013,3,吉林省,0.2654,,,,,,,,,
2013,3,黑龙江省,0.0339,,,,,,,,,
2013,3,上海市,0.2311,,,,,,,,,
2013,3,江苏省,0.1503,,,,,,,,,
2013,3,浙江省,0.2958,,,,,,,,,
2013,3,安徽省,0.7649,,,,,,,,,
2013,3,福建省,0.8058,,,,,,,,,
2013,3,江西省,1.2567,,,,,,,,,
2013,3,山东省,0.3758,,,,,,,,,
2013,3,河南省,1.5161,,,,,,,,,
2013,3,湖北省,0.6610,,,,,,,,,
2013,3,湖南省,1.0499,,,,,,,,,
2013,3,广东省,1.1299,,,,,,,,,
2013,3,广    西,0.2008,,,,,,,,,
2013,3,海南省,0.5978,,,,,,,,,
2013,3,重庆市,0.5569,,,,,,,,,
2013,3,四川省,0.1573,,,,,,,,,
2013,3,贵州省,0.5339,,,,,,,,,
2013,3,云南省,0.6096,,,,,,,,,
2013,3,西    藏,0.0649,,,,,,,,,
2013,3,陕西省,0.9326,,,,,,,,,
2013,3,甘肃省,1.6489,,,,,,,,,
2013,3,青海省,0.1221,,,,,,,,,
2013,3,宁    夏,1.1743,,,,,,,,,
2013,3,新疆,0.0806,,,,,,,,,
2013,4,北京市,0.8360,,,,,,,,,
2013,4,天津市,0.0708,,,,,,,,,
2013,4,河北省,2.1365,,,,,,,,,
2013,4,山西省,1.0912,,,,,,,,,
2013,4,内蒙古,0.5141,,,,,,,,,
2013,4,辽宁省,0.2165,,,,,,,,,
2013,4,吉林省,0.0982,,,,,,,,,
2013,4,黑龙江省,0.0287,,,,,,,,,
2013,4,上海市,0.4789,,,,,,,,,
2013,4,江苏省,0.1098,,,,,,,,,
2013,4,浙江省,0.2903,,,,,,,,,
2013,4,安徽省,0.8133,,,,,,,,,
2013,4,福建省,1.3047,,,,,,,,,
2013,4,江西省,1.0058,,,,,,,,,
2013,4,山东省,0.2499,,,,,,,,,
2013,4,河南省,1.1280,,,,,,,,,
2013,4,湖北省,0.4464,,,,,,,,,
2013,4,湖南省,1.0243,,,,,,,,,
2013,4,广东省,2.6439,,,,,,,,,
2013,4,广    西,0.2841,,,,,,,,,
2013,4,海南省,0.3158,,,,,,,,,
2013,4,重庆市,0.2411,,,,,,,,,
2013,4,四川省,0.1077,,,,,,,,,
2013,4,贵州省,0.5195,,,,,,,,,
2013,4,云南省,0.6997,,,,,,,,,
2013,4,陕西省,0.5116,,,,,,,,,
2013,4,甘肃省,1.6333,,,,,,,,,
2013,4,青海省,0.0523,,,,,,,,,
2013,4,宁    夏,0.8653,,,,,,,,,
2013,4,新疆,0.0985,,,,,,,,,
2013,5,北京市,0.1643,,,,,,,,,
2013,5,天津市,0.0212,,,,,,,,,
2013,5,河北省,1.8703,,,,,,,,,
2013,5,山西省,0.9195,,,,,,,,,
2013,5,内蒙古,0.4659,,,,,,,,,
2013,5,辽宁省,0.1413,,,,,,,,,
2013,5,吉林省,0.0255,,,,,,,,,
2013,5,黑龙江省,0.0339,,,,,,,,,
2013,5,上海市,0.1008,,,,,,,,,
2013,5,江苏省,0.0732,,,,,,,,,
2013,5,浙江省,0.2100,,,,,,,,,
2013,5,安徽省,0.5377,,,,,,,,,
2013,5,福建省,1.4781,,,,,,,,,
2013,5,江西省,0.8326,,,,,,,,,
2013,5,山东省,0.1982,,,,,,,,,
2013,5,河南省,0.8877,,,,,,,,,
2013,5,湖北省,0.4015,,,,,,,,,
2013,5,湖南省,0.8104,,,,,,,,,
2013,5,广东省,2.1191,,,,,,,,,
2013,5,广    西,0.2691,,,,,,,,,
2013,5,海南省,0.2143,,,,,,,,,
2013,5,重庆市,0.3260,,,,,,,,,
2013,5,四川省,0.0681,,,,,,,,,
2013,5,贵州省,0.3990,,,,,,,,,
2013,5,云南省,0.2619,,,,,,,,,
2013,5,陕西省,0.3704,,,,,,,,,
2013,5,甘肃省,1.2648,,,,,,,,,
2013,5,青海省,0.3838,,,,,,,,,
2013,5,宁    夏,0.7571,,,,,,,,,
2013,5,新疆,0.1657,,,,,,,,,
2013,6,北京市,0.1208,,,,,,,,,
2013,6,天津市,0.0212,,,,,,,,,
2013,6,河北省,1.5081,,,,,,,,,
2013,6,山西省,0.6841,,,,,,,,,
2013,6,内蒙古,0.3374,,,,,,,,,
2013,6,辽宁省,0.1116,,,,,,,,,
2013,6,吉林省,0.0255,,,,,,,,,
2013,6,黑龙江省,0.0156,,,,,,,,,
2013,6,上海市,0.0588,,,,,,,,,
2013,6,江苏省,0.0391,,,,,,,,,
2013,6,浙江省,0.1205,,,,,,,,,
2013,6,安徽省,0.3941,,,,,,,,,
2013,6,福建省,0.9392,,,,,,,,,
2013,6,江西省,0.7593,,,,,,,,,
2013,6,山东省,0.1342,,,,,,,,,
2013,6,河南省,0.7293,,,,,,,,,
2013,6,湖北省,0.3841,,,,,,,,,
2013,6,湖南省,0.6628,,,,,,,,,
2013,6,广东省,1.2092,,,,,,,,,
2013,6,广    西,0.2371,,,,,,,,,
2013,6,海南省,0.2030,,,,,,,,,
2013,6,重庆市,0.1969,,,,,,,,,
2013,6,四川省,0.0532,,,,,,,,,
2013,6,贵州省,0.3789,,,,,,,,,
2013,6,云南省,0.1910,,,,,,,,,
2013,6,陕西省,0.2691,,,,,,,,,
2013,6,甘肃省,0.8884,,,,,,,,,
2013,6,青海省,1.0119,,,,,,,,,
2013,6,宁    夏,0.4326,,,,,,,,,
2013,6,新疆,0.1299,,,,,,,,,
2013,7,北京市,0.1353,,,,,,,,,
2013,7,天津市,0.0212,,,,,,,,,
2013,7,河北省,1.2981,,,,,,,,,
2013,7,山西省,0.6397,,,,,,,,,
2013,7,内蒙古,0.2410,,,,,,,,,
2013,7,辽宁省,0.0775,,,,,,,,,
2013,7,吉林省,0.0218,,,,,,,,,
2013,7,黑龙江省,0.0104,,,,,,,,,
2013,7,上海市,0.0798,,,,,,,,,
2013,7,江苏省,0.0455,,,,,,,,,
2013,7,浙江省,0.1534,,,,,,,,,
2013,7,安徽省,0.3073,,,,,,,,,
2013,7,福建省,0.7818,,,,,,,,,
2013,7,江西省,0.7527,,,,,,,,,
2013,7,山东省,0.1363,,,,,,,,,
2013,7,河南省,0.6060,,,,,,,,,
2013,7,湖北省,0.2907,,,,,,,,,
2013,7,湖南省,0.5483,,,,,,,,,
2013,7,广东省,0.8712,,,,,,,,,
2013,7,广    西,0.3140,,,,,,,,,
2013,7,海南省,0.1579,,,,,,,,,
2013,7,重庆市,0.2071,,,,,,,,,
2013,7,四川省,0.0644,,,,,,,,,
2013,7,贵州省,0.2354,,,,,,,,,
2013,7,云南省,0.3069,,,,,,,,,
2013,7,陕西省,0.2212,,,,,,,,,
2013,7,甘肃省,0.7177,,,,,,,,,
2013,7,青海省,0.4536,,,,,,,,,
2013,7,宁    夏,0.4481,,,,,,,,,
2013,7,新疆,0.1075,,,,,,,,,
2013,8,北京市,0.2465,,,,,,,,,
2013,8,天津市,0.0212,,,,,,,,,
2013,8,河北省,1.3201,,,,,,,,,
2013,8,山西省,0.6730,,,,,,,,,
2013,8,内蒙古,0.2731,,,,,,,,,
2013,8,辽宁省,0.1048,,,,,,,,,
2013,8,吉林省,0.0400,,,,,,,,,
2013,8,黑龙江省,0.0130,,,,,,,,,
2013,8,上海市,0.1806,,,,,,,,,
2013,8,江苏省,0.0480,,,,,,,,,
2013,8,浙江省,0.1369,,,,,,,,,
2013,8,安徽省,0.3774,,,,,,,,,
2013,8,福建省,0.8164,,,,,,,,,
2013,8,江西省,0.8548,,,,,,,,,
2013,8,山东省,0.1745,,,,,,,,,
2013,8,河南省,0.7389,,,,,,,,,
2013,8,湖北省,0.3738,,,,,,,,,
2013,8,湖南省,0.6131,,,,,,,,,
2013,8,广东省,1.2800,,,,,,,,,
2013,8,广    西,0.2499,,,,,,,,,
2013,8,海南省,0.2256,,,,,,,,,
2013,8,重庆市,0.2343,,,,,,,,,
2013,8,四川省,0.0805,,,,,,,,,
2013,8,贵州省,0.2354,,,,,,,,,
2013,8,云南省,0.3263,,,,,,,,,
2013,8,陕西省,0.2291,,,,,,,,,
2013,8,甘肃省,0.7061,,,,,,,,,
2013,8,青海省,0.2966,,,,,,,,,
2013,8,宁    夏,0.4172,,,,,,,,,
2013,8,新疆,0.1523,,,,,,,,,
2013,9,北京市,0.2513,,,,,,,,,
2013,9,天津市,0.0071,,,,,,,,,
2013,9,河北省,1.8470,,,,,,,,,
2013,9,山西省,1.0358,,,,,,,,,
2013,9,内蒙古,0.4257,,,,,,,,,
2013,9,辽宁省,0.1458,,,,,,,,,
2013,9,吉林省,0.0255,,,,,,,,,
2013,9,黑龙江省,0.0235,,,,,,,,,
2013,9,上海市,0.3487,,,,,,,,,
2013,9,江苏省,0.0732,,,,,,,,,
2013,9,浙江省,0.1917,,,,,,,,,
2013,9,安徽省,0.4158,,,,,,,,,
2013,9,福建省,1.0859,,,,,,,,,
2013,9,江西省,1.1324,,,,,,,,,
2013,9,山东省,0.2148,,,,,,,,,
2013,9,河南省,0.9940,,,,,,,,,
2013,9,湖北省,0.3738,,,,,,,,,
2013,9,湖南省,0.8435,,,,,,,,,
2013,9,广东省,2.1295,,,,,,,,,
2013,9,广    西,0.5788,,,,,,,,,
2013,9,海南省,0.7557,,,,,,,,,
2013,9,重庆市,0.2886,,,,,,,,,
2013,9,四川省,0.1238,,,,,,,,,
2013,9,贵州省,0.3588,,,,,,,,,
2013,9,云南省,0.1996,,,,,,,,,
2013,9,陕西省,0.4130,,,,,,,,,
2013,9,甘肃省,1.0320,,,,,,,,,
2013,9,青海省,0.2094,,,,,,,,,
2013,9,宁    夏,0.4944,,,,,,,,,
2013,9,新疆,0.1523,,,,,,,,,
2013,10,北京市,0.0822,,,,,,,,,
2013,10,天津市,0.0142,,,,,,,,,
2013,10,河北省,2.4563,,,,,,,,,
2013,10,山西省,1.3543,,,,,,,,,
2013,10,内蒙古,0.4498,,,,,,,,,
2013,10,辽宁省,0.1914,,,,,,,,,
2013,10,吉林省,0.0400,,,,,,,,,
2013,10,黑龙江省,0.0130,,,,,,,,,
2013,10,上海市,0.5629,,,,,,,,,
2013,10,江苏省,0.1023,,,,,,,,,
2013,10,浙江省,0.3852,,,,,,,,,
2013,10,安徽省,0.5912,,,,,,,,,
2013,10,福建省,0.8538,,,,,,,,,
2013,10,江西省,1.2567,,,,,,,,,
2013,10,山东省,0.2994,,,,,,,,,
2013,10,河南省,1.1737,,,,,,,,,
2013,10,湖北省,0.3824,,,,,,,,,
2013,10,湖南省,1.0830,,,,,,,,,
2013,10,广东省,0.9571,,,,,,,,,
2013,10,广    西,0.8906,,,,,,,,,
2013,10,海南省,1.0490,,,,,,,,,
2013,10,重庆市,0.5976,,,,,,,,,
2013,10,四川省,0.2130,,,,,,,,,
2013,10,贵州省,0.7090,,,,,,,,,
2013,10,云南省,0.7426,,,,,,,,,
2013,10,陕西省,0.5595,,,,,,,,,
2013,10,甘肃省,1.4432,,,,,,,,,
2013,10,青海省,0.4362,,,,,,,,,
2013,10,宁    夏,0.6953,,,,,,,,,
2013,10,新疆,0.1926,,,,,,,,,
2013,11,北京市,0.1885,,,,,,,,,
2013,11,天津市,0.0425,,,,,,,,,
2013,11,河北省,3.0353,,,,,,,,,
2013,11,山西省,1.7143,,,,,,,,,
2013,11,内蒙古,0.4257,,,,,,,,,
2013,11,辽宁省,0.2575,,,,,,,,,
2013,11,吉林省,0.0436,,,,,,,,,
2013,11,黑龙江省,0.0235,,,,,,,,,
2013,11,上海市,1.1174,,,,,,,,,
2013,11,江苏省,0.3813,,,,,,,,,
2013,11,浙江省,0.6920,,,,,,,,,
2013,11,安徽省,1.0053,,,,,,,,,
2013,11,福建省,0.9472,,,,,,,,,
2013,11,江西省,1.1612,,,,,,,,,
2013,11,山东省,0.3903,,,,,,,,,
2013,11,河南省,1.3789,,,,,,,,,
2013,11,湖北省,0.4845,,,,,,,,,
2013,11,湖南省,1.6388,,,,,,,,,
2013,11,广东省,0.6154,,,,,,,,,
2013,11,广    西,0.8629,,,,,,,,,
2013,11,海南省,1.0152,,,,,,,,,
2013,11,重庆市,1.6740,,,,,,,,,
2013,11,四川省,0.5139,,,,,,,,,
2013,11,贵州省,1.9489,,,,,,,,,
2013,11,云南省,0.8221,,,,,,,,,
2013,11,西    藏,0.0325,,,,,,,,,
2013,11,陕西省,1.0098,,,,,,,,,
2013,11,甘肃省,2.0291,,,,,,,,,
2013,11,青海省,1.2038,,,,,,,,,
2013,11,宁    夏,1.1743,,,,,,,,,
2013,11,新疆,0.5822,,,,,,,,,
2013,12,北京市,1.7832,,,,,,,,,
2013,12,天津市,2.4555,,,,,,,,,
2013,12,河北省,3.9396,,,,,,,,,
2013,12,山西省,2.5562,,,,,,,,,
2013,12,内蒙古,0.9679,,,,,,,,,
2013,12,辽宁省,0.5126,,,,,,,,,
2013,12,吉林省,0.5127,,,,,,,,,
2013,12,黑龙江省,0.0835,,,,,,,,,
2016,2,广东省,5.4880,13.87,7.63,6.38,2.61,28,12,43.69,53.14905047,1
2013,12,江苏省,1.5960,,,,,,,,,
2013,12,浙江省,2.9012,,,,,,,,,
2013,12,安徽省,3.0578,,,,,,,,,
2013,12,福建省,2.0784,,,,,,,,,
2013,12,江西省,1.9405,,,,,,,,,
2013,12,山东省,0.7599,,,,,,,,,
2013,12,河南省,2.0455,,,,,,,,,
2013,12,湖北省,1.1178,,,,,,,,,
2013,12,湖南省,2.0214,,,,,,,,,
2013,12,广东省,2.7572,,,,,,,,,
2013,12,广    西,2.2640,,,,,,,,,
2013,12,海南省,1.0265,,,,,,,,,
2013,12,重庆市,1.2394,,,,,,,,,
2013,12,四川省,0.6389,,,,,,,,,
2013,12,贵州省,1.5758,,,,,,,,,
2013,12,云南省,0.9208,,,,,,,,,
2013,12,陕西省,1.6360,,,,,,,,,
2013,12,甘肃省,3.0727,,,,,,,,,
2013,12,青海省,3.2975,,,,,,,,,
2016,3,广东省,32.9523,17.81,13.66,4.44,6.89,28,17,279.15,66.68472417,1
2013,12,新疆,1.7736,,,,,,,,,
2016,4,广东省,20.3493,24.29,21.47,4.65,17,31,21,299.72,56.03147547,1
2014,1,天津市,2.7713,,,,,,,,,
2014,1,河北省,4.6709,,,,,,,,,
2014,1,山西省,4.4741,,,,,,,,,
2014,1,内蒙古,1.2692,,,,,,,,,
2014,1,辽宁省,1.0137,,,,,,,,,
2014,1,吉林省,1.0504,,,,,,,,,
2014,1,黑龙江省,0.2947,,,,,,,,,
2017,6,广东省,12.4030,28.92,24.77,4.81,23.5,36,22,432.31,36.46067876,1
2014,1,江苏省,1.3704,,,,,,,,,
2017,7,广东省,39.6300,29.27,24.4,4.78,23.28,38,25,313.18,38.31153956,1
2014,1,安徽省,2.6585,,,,,,,,,
2014,1,福建省,4.0223,,,,,,,,,
2014,1,江西省,2.4745,,,,,,,,,
2014,1,山东省,1.3592,,,,,,,,,
2014,1,河南省,2.0737,,,,,,,,,
2014,1,湖北省,1.3468,,,,,,,,,
2014,1,湖南省,2.1164,,,,,,,,,
2017,8,广东省,6.9270,30.24,24.28,5.25,23,39,15,253.49,41.58593423,1
2014,1,广    西,1.5533,,,,,,,,,
2014,1,海南省,0.8154,,,,,,,,,
2014,1,重庆市,0.6902,,,,,,,,,
2014,1,四川省,0.3084,,,,,,,,,
2014,1,贵州省,1.1507,,,,,,,,,
2014,1,云南省,0.7938,,,,,,,,,
2014,1,陕西省,2.9330,,,,,,,,,
2014,1,甘肃省,4.2251,,,,,,,,,
2014,1,青海省,1.0557,,,,,,,,,
2017,12,广东省,20.9574,16.3,5.48,6.87,4.5,26,2,1.52,71.64892473,1
2014,1,新疆,1.7577,,,,,,,,,
2005,10,贵州省,5.4447,14.86,10.86,4.63,7.78,29.89,22,62.48,52.22580645,0
2014,2,天津市,1.7117,,,,,,,,,
2014,2,河北省,3.2990,,,,,,,,,
2014,2,山西省,2.3941,,,,,,,,,
2014,2,内蒙古,0.6126,,,,,,,,,
2014,2,辽宁省,0.4806,,,,,,,,,
2014,2,吉林省,0.4689,,,,,,,,,
2014,2,黑龙江省,0.1538,,,,,,,,,
2014,2,上海市,2.0827,,,,,,,,,
2014,2,江苏省,0.6436,,,,,,,,,
2014,2,浙江省,2.7665,,,,,,,,,
2014,2,安徽省,1.7778,,,,,,,,,
2014,2,福建省,2.9385,,,,,,,,,
2014,2,江西省,1.9747,,,,,,,,,
2014,2,山东省,0.7110,,,,,,,,,
2014,2,河南省,1.6115,,,,,,,,,
2014,2,湖北省,0.8846,,,,,,,,,
2014,2,湖南省,2.1986,,,,,,,,,
2005,11,贵州省,6.1145,11.97,8.97,5,2.11,25.72,9,43.18,67.63333333,0
2014,2,广    西,1.5491,,,,,,,,,
2014,2,海南省,0.8712,,,,,,,,,
2014,2,重庆市,0.5320,,,,,,,,,
2014,2,四川省,0.1801,,,,,,,,,
2014,2,贵州省,0.5397,,,,,,,,,
2014,2,云南省,0.3670,,,,,,,,,
2014,2,陕西省,1.2991,,,,,,,,,
2014,2,甘肃省,2.6567,,,,,,,,,
2014,2,青海省,0.2769,,,,,,,,,
2014,2,宁    夏,3.4852,,,,,,,,,
2014,2,新疆,0.7552,,,,,,,,,
2014,3,北京市,2.0049,,,,,,,,,
2014,3,天津市,1.5827,,,,,,,,,
2014,3,河北省,3.2567,,,,,,,,,
2014,3,山西省,2.0111,,,,,,,,,
2014,3,内蒙古,1.7136,,,,,,,,,
2014,3,辽宁省,0.6355,,,,,,,,,
2014,3,吉林省,0.3489,,,,,,,,,
2014,3,黑龙江省,0.1408,,,,,,,,,
2014,3,上海市,1.9460,,,,,,,,,
2014,3,江苏省,0.5920,,,,,,,,,
2014,3,浙江省,1.2186,,,,,,,,,
2014,3,安徽省,1.4030,,,,,,,,,
2014,3,福建省,2.5543,,,,,,,,,
2014,3,江西省,1.9371,,,,,,,,,
2014,3,山东省,0.6072,,,,,,,,,
2014,3,河南省,1.6264,,,,,,,,,
2014,3,湖北省,0.7553,,,,,,,,,
2014,3,湖南省,2.0357,,,,,,,,,
2009,9,贵州省,5.8753,21.65,14.71,4.97,13,32.61,9,46.99,67.7,1
2014,3,广    西,3.1808,,,,,,,,,
2014,3,海南省,0.9718,,,,,,,,,
2014,3,重庆市,1.1313,,,,,,,,,
2014,3,四川省,0.1505,,,,,,,,,
2014,3,贵州省,0.3712,,,,,,,,,
2014,3,云南省,0.4886,,,,,,,,,
2014,3,陕西省,0.9910,,,,,,,,,
2014,3,甘肃省,2.8697,,,,,,,,,
2014,3,青海省,0.5538,,,,,,,,,
2014,3,宁    夏,2.4305,,,,,,,,,
2014,3,新疆,1.5016,,,,,,,,,
2014,4,北京市,0.6147,,,,,,,,,
2014,4,天津市,0.0951,,,,,,,,,
2014,4,河北省,2.2734,,,,,,,,,
2014,4,山西省,1.4684,,,,,,,,,
2014,4,内蒙古,0.5205,,,,,,,,,
2014,4,辽宁省,0.1526,,,,,,,,,
2014,4,吉林省,0.1018,,,,,,,,,
2014,4,黑龙江省,0.3129,,,,,,,,,
2014,4,上海市,0.7826,,,,,,,,,
2014,4,江苏省,0.2443,,,,,,,,,
2014,4,浙江省,0.6784,,,,,,,,,
2014,4,安徽省,1.1244,,,,,,,,,
2014,4,福建省,1.2056,,,,,,,,,
2014,4,江西省,1.3312,,,,,,,,,
2014,4,山东省,0.2938,,,,,,,,,
2014,4,河南省,1.2323,,,,,,,,,
2014,4,湖北省,0.3639,,,,,,,,,
2014,4,湖南省,1.1763,,,,,,,,,
2014,4,广东省,2.8448,,,,,,,,,
2014,4,广    西,1.0617,,,,,,,,,
2014,4,海南省,0.6143,,,,,,,,,
2014,4,重庆市,0.3872,,,,,,,,,
2014,4,四川省,0.0839,,,,,,,,,
2014,4,贵州省,0.2313,,,,,,,,,
2014,4,云南省,0.1771,,,,,,,,,
2014,4,陕西省,0.6775,,,,,,,,,
2014,4,甘肃省,1.6304,,,,,,,,,
2014,4,青海省,0.2769,,,,,,,,,
2014,4,宁    夏,0.5197,,,,,,,,,
2014,4,新疆,0.5520,,,,,,,,,
2014,5,北京市,0.3499,,,,,,,,,
2014,5,天津市,0.0543,,,,,,,,,
2014,5,河北省,1.8670,,,,,,,,,
2014,5,山西省,1.1488,,,,,,,,,
2014,5,内蒙古,0.2843,,,,,,,,,
2014,5,辽宁省,0.1230,,,,,,,,,
2014,5,吉林省,0.0327,,,,,,,,,
2014,5,黑龙江省,0.0652,,,,,,,,,
2014,5,上海市,0.3147,,,,,,,,,
2014,5,江苏省,0.0844,,,,,,,,,
2014,5,浙江省,0.4074,,,,,,,,,
2014,5,安徽省,0.7994,,,,,,,,,
2014,5,福建省,1.3699,,,,,,,,,
2014,5,江西省,1.0172,,,,,,,,,
2014,5,山东省,0.2969,,,,,,,,,
2014,5,河南省,1.1069,,,,,,,,,
2014,5,湖北省,0.3466,,,,,,,,,
2014,5,湖南省,1.0044,,,,,,,,,
2014,5,广东省,4.9540,,,,,,,,,
2014,5,广    西,0.9705,,,,,,,,,
2014,5,海南省,2.3903,,,,,,,,,
2014,5,重庆市,0.4983,,,,,,,,,
2014,5,四川省,0.0506,,,,,,,,,
2014,5,贵州省,0.2513,,,,,,,,,
2014,5,云南省,0.1408,,,,,,,,,
2014,5,西    藏,3.7816,,,,,,,,,
2014,5,陕西省,0.6908,,,,,,,,,
2014,5,甘肃省,1.3632,,,,,,,,,
2014,5,青海省,0.2077,,,,,,,,,
2014,5,宁    夏,0.5197,,,,,,,,,
2014,5,新疆,0.1413,,,,,,,,,
2014,6,北京市,0.1891,,,,,,,,,
2014,6,河北省,1.5302,,,,,,,,,
2014,6,山西省,0.7053,,,,,,,,,
2014,6,内蒙古,0.2002,,,,,,,,,
2014,6,辽宁省,0.0934,,,,,,,,,
